name,date
SAMN14992974,2014-10
SAMN14992969,2013-10
SAMN14993984,2015-06-16
SAMN14993970,2015-06-16
SAMN14993996,2015-06-16
SAMN14993978,2015-06-16
SAMN14993990,2015-06-16
SAMN14994000,2015-06-16
SAMN14993981,2015-06-16
SAMN14993966,2015-06-16
SAMN14999139,2014-10
SAMN20151494,2021-06
SAMN20151507,2021-06
SAMN15063642,2020-05
SAMN15063705,2009-07
SAMN20235288,2020-09
SAMN20235285,2020-09
SAMN20235284,2020-09
SAMN20235293,2020-09
SAMN20235292,2020-09
SAMN20235280,2020-09
SAMN15086520,2015-06-16
SAMN15086518,2015-06-16
SAMN15086540,2015-06-16
SAMN15086544,2015-06-16
SAMN15086536,2015-06-16
SAMN15086615,2015-06-16
SAMN15086610,2015-06-16
SAMN15086611,2015-06-16
SAMN15086626,2015-06-16
SAMN15086624,2015-06-16
SAMN15086622,2015-06-16
SAMN15096433,2010-11
SAMN20296291,2021-07
SAMN15103037,2015-06-16
SAMN15103032,2015-06-16
SAMN15103031,2015-06-16
SAMN15103035,2015-06-16
SAMN15103311,2015-06-16
SAMN15103252,2015-06-16
SAMN15103398,2010-02
SAMN15103392,2007-02
SAMN15103400,2005-11
SAMN15103403,2020-05
SAMN15216114,2020-06
SAMN15230464,2020-06
SAMN15233467,2020-06
SAMN15300226,2020-06
SAMN15300254,2006-11
SAMN15337431,2020-06
SAMN15395010,2020-06
SAMN20516161,2021-07
SAMN20551345,2021-06
SAMN20550630,2021-02
SAMN20550502,2020-11
SAMN20550919,2020-11
SAMN20550617,2020-11
SAMN20551378,2021-06
SAMN20550677,2021-02
SAMN20550613,2021-05
SAMN20550532,2020-05
SAMN20550791,2020-12
SAMN20550702,2021-02
SAMN20550957,2021-03
SAMN20550942,2020-10
SAMN20555455,2020-07
SAMN15447927,2020-06
SAMN15453009,2020-06
SAMN20606618,2021-07
SAMN20606745,2021-07
SAMN20606724,2021-07
SAMN20606793,2021-07
SAMN20606825,2021-07
SAMN20669289,2021-07-21
SAMN20665885,2021-07
SAMN20665878,2021-07
SAMN20665735,2018-11
SAMN20665704,2021-07
SAMN15504533,2020-07
SAMN20677183,2018-10
SAMN20678789,2021-07
SAMN20678860,2021-07
SAMN15513452,2020-07
SAMN20698521,2017-11
SAMN20698633,2021-07
SAMN20698680,2018-09
SAMN20698850,2018-04
SAMN20698872,2018-07
SAMN20700378,2018-02
SAMN20700350,2018-09
SAMN20712999,2018-05
SAMN15521995,2012-01-18
SAMN15521990,2013-07-12
SAMN15521989,2013-06-28
SAMN15521986,2013-06-18
SAMN15521982,2013-06-13
SAMN15521976,2012-06-26
SAMN20713040,2017-09
SAMN20716523,2020-04-29
SAMN20716539,2020-04-29
SAMN20716550,2020-04-29
SAMN20716558,2020-04-29
SAMN20716552,2020-04-29
SAMN20716581,2020-04-29
SAMN20716590,2020-04-29
SAMN20716613,2020-04-29
SAMN20716611,2020-04-29
SAMN20716569,2020-04-29
SAMN20716571,2020-04-29
SAMN20716664,2020-04-29
SAMN20716666,2020-04-29
SAMN20716675,2020-04-29
SAMN20716658,2020-04-29
SAMN20716672,2020-04-29
SAMN20716668,2020-04-29
SAMN20716655,2020-04-29
SAMN20716665,2020-04-29
SAMN20748020,2021-07
SAMN20797330,2021-07
SAMN20797336,2021-07
SAMN20797333,2021-07
SAMN20797342,2021-07
SAMN15569462,2020-07
SAMN20849384,2021-08
SAMN20849378,2021-08
SAMN15639968,2020-07
SAMN15641326,2011-11-12
SAMN15680247,2020-07
SAMN15680257,2020-07
SAMN15693614,2020-07
SAMN15738500,2020-07
SAMN15758633,2014-07-21
SAMN02948041,2012-12
SAMN02948034,2013-08
SAMN02948035,2013-08
SAMN02918193,2014-04
SAMN21380467,2021-08
SAMN21380459,2021-08
SAMN21380461,2021-08
SAMN21386718,2021-08
SAMN21386744,2021-08
SAMN21386810,2021-08
SAMN21386942,2021-08
SAMN21386712,2021-08
SAMN21386737,2021-08
SAMN21386931,2021-08
SAMN21386727,2021-08
SAMN21386950,2021-08
SAMN21386793,2021-08
SAMN21386662,2021-08
SAMN21386881,2021-08
SAMN21386800,2021-08
SAMN21386927,2021-08
SAMN21396269,2021-08
SAMN21396263,2021-08
SAMN15831834,2015-06-16
SAMN15831828,2015-06-16
SAMN15831832,2015-06-16
SAMN15858885,2020-08
SAMN15888957,2020-08
SAMN15888948,2020-08
SAMN21463001,2021-08
SAMN21462996,2021-09
SAMN21524002,2018-09-18
SAMN15913805,2020-08
SAMN15913804,2020-08
SAMN15913856,2020-08
SAMN15913847,2020-08
SAMN15913877,2020-08
SAMN15913840,2020-08
SAMN15925152,2020-08
SAMN21579007,2021-08
SAMN21845671,2021-09
SAMN21845682,2021-09
SAMN21845687,2021-09
SAMN16063489,2020-08
SAMN16063491,2020-08
SAMN22020348,2021-09
SAMN16112405,2020-09
SAMN16112423,2020-09
SAMN16112451,2020-09
SAMN16112453,2020-09
SAMN16112452,2020-09
SAMN16112450,2020-09
SAMN16119226,2020-09
SAMN16119229,2020-09
SAMN16119239,2020-09
SAMN16119234,2020-09
SAMN16119235,2020-09
SAMN16119243,2020-09
SAMN16122041,2020-09
SAMN16122034,2020-09
SAMN22044389,2021-09
SAMN22060717,2021-09-23
SAMN22134360,2021-09
SAMN22134414,2021-09
SAMN16201849,2020-09
SAMN22183840,2021-09
SAMN22183859,2021-09
SAMN22214599,2021-09
SAMN16221569,2020-09
SAMN16221587,2020-09
SAMN16221579,2020-09
SAMN16221586,2020-09
SAMN16233570,2020-09
SAMN22228530,2021-09
SAMN22231040,2021-09
SAMN16248723,2020-09
SAMN02887161,2013-07-05
SAMN02887164,2013-09-25
SAMN02887159,2006-08-30
SAMN16265823,2020-09
SAMN16265829,2020-09
SAMN22370456,2021-10
SAMN16337293,2020-09
SAMN16354236,2020-09
SAMN16363719,2020-04
SAMN16363750,2020-03
SAMN16363935,2020-01
SAMN16363939,2020-09
SAMN16363968,2020-09
SAMN16363991,2019-12
SAMN16364012,2019-08
SAMN16364005,2019-11
SAMN16364008,2020-03
SAMN16364084,2020-03
SAMN16364091,2020-09
SAMN16399089,2020-09
SAMN16399101,2020-09
SAMN22562166,2021-10
SAMN22562177,2021-10
SAMN02597290,2002-10
SAMN22605396,2021-10
SAMN22605410,2021-10
SAMN22605406,2021-10
SAMN22605415,2021-10
SAMN22608552,2021-10
SAMN16450880,2020-10
SAMN22657116,2021-10
SAMN22657128,2021-10
SAMN22657206,2021-10
SAMN16490236,2017-01-01
SAMN22866619,2021-10
SAMN16532977,2020-10
SAMN16532969,2020-10
SAMN16564810,2014-07-21
SAMN16564787,2015-06-16
SAMN16564791,2014-07-21
SAMN16564818,2015-06-16
SAMN16564829,2014-07-21
SAMN16564823,2014-07-21
SAMN16564839,2014-07-21
SAMN16564788,2014-07-21
SAMN23010609,2021-10
SAMN23010638,2021-10
SAMN23037942,2021-10
SAMN23072181,2021-10
SAMN23072187,2021-10
SAMN23072185,2021-10
SAMN23134795,2021-10
SAMN23134807,2021-11
SAMN23135568,2021-10
SAMN23134828,2021-11
SAMN23135623,2021-11
SAMN08765092,2017-10
SAMN08765097,2017-10
SAMN02597287,2002-07
SAMN23243355,2021-10
SAMN23243319,2021-10
SAMN23243333,2021-10
SAMN23243337,2021-10
SAMN23284046,2021-11
SAMN23284030,2021-11
SAMN23309728,2021-11
SAMN23341717,2021-11
SAMN23341720,2021-11
SAMN16705174,2020-10
SAMN16705173,2020-10
SAMN16705168,2020-10
SAMN23441073,2021-11
SAMN23441096,2021-11
SAMN23457692,2021-11
SAMN16828474,2020-11
SAMN16865203,2020-11
SAMN23637431,2021-11
SAMN23706772,2021-11
SAMN23706764,2021-11
SAMN23706806,2021-11
SAMN16952155,2020-11
SAMN16961266,2020-11
SAMN16961276,2020-11
SAMN17006836,2020-11
SAMN17034121,2020-11-12
SAMN24198992,2021-12
SAMN24251623,2021-12
SAMN24251643,2021-12
SAMN24251648,2021-12
SAMN24251646,2021-12
SAMN24286359,2021-12
SAMN24286934,2021-12
SAMN12648196,2019-08
SAMN17149097,2020-12
SAMN12711717,2019-08
SAMN12713627,2019-08
SAMN17164371,2020-12
SAMN12773242,1997-07-29
SAMN12773237,1997-06-03
SAMN12773236,1997-06-03
SAMN12773235,1997-06-03
SAMN12773231,1997-05-27
SAMN12773214,1997-05-09
SAMN24386971,2021-12
SAMN12773210,1997-04-28
SAMN12773209,1997-04-28
SAMN12773205,1997-03-24
SAMN12773202,1997-03-24
SAMN12773199,1996-09-12
SAMN12773194,1996-07-24
SAMN12773192,1996-07-24
SAMN12773182,1996-09-12
SAMN12773173,1996-08-08
SAMN12773171,1996-08-08
SAMN12773251,1998-06-15
SAMN12909626,2019-09
SAMN12909660,2019-09
SAMN12909718,2019-09
SAMN24539573,2021-12
SAMN24579071,2021-12
SAMN13073448,2018-08-01
SAMN13160642,2019-10
SAMN13387980,2019-11-14
SAMN24706830,2016-09
SAMN24706831,2016-10
SAMN24706835,2016-10
SAMN13567109,2019-12
SAMN13616310,2019-12-02
SAMN13616309,2019-12-02
SAMN03283210,2014-09
SAMN03283213,2014-09
SAMN03283216,2014-09
SAMN25037796,2022-01
SAMN13637769,2019-12
SAMN13637759,2019-12
SAMN13670649,2019-12
SAMN13670651,2019-12
SAMN13670654,2019-12
SAMN25124051,2022-01
SAMN25160080,2022-01
SAMN25182218,2022-01
SAMN13701611,2019-12
SAMN13701601,2019-12
SAMN13701622,2019-12
SAMN13701617,2019-12
SAMN13701640,2019-12
SAMN13701644,2019-12
SAMN13737231,2019-12
SAMN25488189,2022-01
SAMN25689433,2022-01
SAMN13869731,2020-01
SAMN25689447,2022-01
SAMN13884524,2020-01
SAMN13884550,2020-01
SAMN25867808,2022-02
SAMN25867814,2022-02
SAMN25867816,2022-02
SAMN13925089,2020-01
SAMN13945065,2019-03-12
SAMN26508437,2022-03
SAMN18230446,2021-02
SAMN26679737,2022-03
SAMN26679954,2022-03
SAMN26722550,2020-07-13
SAMN26722545,2020-01-31
SAMN26797675,2022-03
SAMN26855369,2022-03
SAMN26855455,2022-03
SAMN18334881,2020-04-29
SAMN18334901,2020-04-29
SAMN10075532,2018-08
SAMN10057247,2018-08
SAMN08687010,2017-07
SAMN26977445,2022-03
SAMN26977532,2022-03
SAMN18402020,2020-04-29
SAMN18405197,2020-04-29
SAMN18407139,2020-04-29
SAMN18409606,2020-04-29
SAMN18410388,2020-04-29
SAMN18410916,2020-04-29
SAMN18412600,2020-04-29
SAMN18520333,2021-03
SAMN18521614,2021-03
SAMN27182055,2022-03
SAMN27182107,2022-03
SAMN18528032,2020-04-29
SAMN18528401,2020-04-29
SAMN27278864,2022-03
SAMN18528415,2020-04-29
SAMN27401673,2019-09-14
SAMN27401672,2019-09-14
SAMN27401670,2019-09-07
SAMN27401667,2019-07-23
SAMN27401683,2019-08-21
SAMN27401681,2019-09-27
SAMN27401676,2019-06-28
SAMN27401666,2019-04-27
SAMN14376827,2020-02
SAMN14383489,2020-02-27
SAMN14392429,2013-08-21
SAMN14392433,2013-09-12
SAMN14392432,2013-09-12
SAMN14392428,2013-09-12
SAMN14392448,2013-09-12
SAMN14392458,2013-09-16
SAMN14392449,2013-09-12
SAMN14392457,2013-09-16
SAMN14392446,2013-09-16
SAMN14392490,2013-08-21
SAMN14392488,2013-08-21
SAMN14392491,2013-08-21
SAMN14392492,2013-08-21
SAMN14392503,2013-08-21
SAMN14392512,2013-09-16
SAMN14392502,2013-08-21
SAMN14392505,2013-09-16
SAMN14392509,2013-09-16
SAMN14392513,2014-03-01
SAMN14392506,2013-09-16
SAMN14392517,2014-03-01
SAMN14415543,2014-03-01
SAMN14415544,2014-03-01
SAMN14417907,2019-08
SAMN14417925,2019-11
SAMN14420706,2019-08
SAMN14424298,2014-03-01
SAMN18699343,2021-03
SAMN18699345,2021-03
SAMN18699344,2021-03
SAMN14430415,2020-03
SAMN14430517,2020-03
SAMN18806725,2019-01-01
SAMN18874673,2021-04
SAMN18874672,2021-04
SAMN18880483,2021-04
SAMN17295280,2007-08
SAMN03470769,2009-10
SAMN17295277,2009-11
SAMN19011018,2017-02-13
SAMN19011061,2019-08-16
SAMN19011016,2017-02-13
SAMN19011057,2019-06-14
SAMN19011052,2018-09-14
SAMN19011051,2018-09-14
SAMN19011015,2017-02-13
SAMN19011047,2018-07-23
SAMN19011041,2017-09-01
SAMN19011032,2017-04-17
SAMN19011030,2017-03-20
SAMN19011029,2017-03-20
SAMN19011028,2017-03-20
SAMN19011027,2017-03-20
SAMN19011026,2017-03-20
SAMN19011023,2017-03-20
SAMN19076312,2021-03
SAMN19076315,2021-03
SAMN19076321,2021-03
SAMN19117228,2020-04-29
SAMN19117232,2020-04-29
SAMN19117384,2020-04-29
SAMN19117530,2020-04-29
SAMN19132173,2020-04-29
SAMN19132096,2020-04-29
SAMN19132094,2020-04-29
SAMN19132091,2020-04-29
SAMN19129864,2019-11-19
SAMN19129847,2019-09-25
SAMN19129817,2020-03-08
SAMN19129810,2020-01-30
SAMN19129844,2019-08-15
SAMN19129843,2019-08-03
SAMN19129832,2018-10-25
SAMN19129831,2018-02-01
SAMN19129818,2020-03-19
SAMN19132072,2020-04-29
SAMN19241355,2020-04-29
SAMN19244034,2020-04-29
SAMN19244032,2020-04-29
SAMN14655843,2020-04
SAMN14730864,2020-04
SAMN14730861,2020-04
SAMN19319882,2021-05
SAMN19319880,2021-05
SAMN19406456,2021-05
SAMN19658362,2021-05
SAMN14850255,2012-04
SAMN14850256,2012-01
SAMN14850260,2012-04
SAMN14850258,2020-04
SAMN14913482,2012-12
SAMN14913503,2012-09
SAMN14913505,2013-05
SAMN14913514,2012-09
SAMN14913515,2012-11
SAMN19781778,2021-06
SAMN14939552,2013-09
SAMN14939551,2013-08
SAMN14939624,2013-09
SAMN14939625,2013-09
SAMN19904586,2021-06
SAMN14992966,2014-08
SAMN14992978,2014-08
SAMN14993005,2015-06-16
SAMN14993987,2015-06-16
SAMN14993977,2015-06-16
SAMN14993980,2015-06-16
SAMN15029638,2012-06
SAMN20054802,2021-06
SAMN20054811,2021-06
SAMN20054816,2021-06
SAMN20062876,2021-06
SAMN20062873,2021-06
SAMN20062888,2021-06
SAMN15063702,2011-02
SAMN15063706,2009-08
SAMN20163963,2021-06
SAMN20163970,2021-06
SAMN15086515,2015-06-16
SAMN15086514,2015-06-16
SAMN15086519,2015-06-16
SAMN15086538,2015-06-16
SAMN15086539,2015-06-16
SAMN15086541,2015-06-16
SAMN15086535,2015-06-16
SAMN15086617,2015-06-16
SAMN15086613,2015-06-16
SAMN15086618,2015-06-16
SAMN15086625,2015-06-16
SAMN15096434,2020-05
SAMN15096431,2010-11
SAMN15103033,2015-06-16
SAMN15103043,2015-06-16
SAMN15103039,2015-06-16
SAMN15103045,2015-06-16
SAMN15103036,2015-06-16
SAMN15103396,2011-10
SAMN15103393,2008-05
SAMN15103041,2015-06-16
SAMN20235286,2020-09
SAMN20235283,2020-09
SAMN20235282,2020-09
SAMN20235291,2020-09
SAMN20235290,2020-09
SAMN20250506,2021-07
SAMN20250502,2021-07
SAMN20250501,2021-06
SAMN15230465,2020-06
SAMN15300224,2020-06
SAMN15337442,2020-06
SAMN15337435,2014-10
SAMN20490214,2021-07
SAMN20490270,2021-07
SAMN20490098,2021-07
SAMN15447925,2020-06
SAMN20550571,2021-02
SAMN20550887,2021-07
SAMN20550763,2021-01
SAMN20550874,2021-06
SAMN20550945,2021-02
SAMN20550429,2021-02
SAMN20550972,2020-10
SAMN20550655,2021-01
SAMN20550448,2021-07
SAMN20550468,2021-03
SAMN20550729,2021-04
SAMN20551015,2021-04
SAMN20550995,2021-02
SAMN20550549,2021-01
SAMN20550455,2021-07
SAMN20550948,2020-05
SAMN20550462,2021-02
SAMN20555482,2021-02
SAMN20602968,2019-08
SAMN20606680,2021-07
SAMN20606795,2019-05
SAMN20606787,2019-01
SAMN20606696,2021-07
SAMN20606746,2019-02
SAMN20606813,2021-07
SAMN20606730,2021-07
SAMN20550405,2021-02
SAMN20665731,2018-12
SAMN20665847,2018-10
SAMN20665789,2021-07
SAMN20665825,2021-07
SAMN20665851,2021-07
SAMN20677187,2021-07
SAMN20678769,2021-07
SAMN20678816,2021-07
SAMN20679871,2021-07
SAMN20698878,2018-03
SAMN20698879,2018-02
SAMN20698884,2021-07
SAMN20698874,2021-07
SAMN20700377,2018-09
SAMN20713045,2017-07
SAMN20713057,2017-03
SAMN20716534,2020-04-29
SAMN20716543,2020-04-29
SAMN20716564,2020-04-29
SAMN20716646,2020-04-29
SAMN20716586,2020-04-29
SAMN20716635,2020-04-29
SAMN20716598,2020-04-29
SAMN20716673,2020-04-29
SAMN20716659,2020-04-29
SAMN20716674,2020-04-29
SAMN20713142,2017-03
SAMN20748634,2021-07
SAMN15521972,2012-06-14
SAMN15521971,2012-06-14
SAMN15521969,2012-06-14
SAMN15521998,2012-09-12
SAMN15521996,2012-03-13
SAMN15521992,2013-07-18
SAMN15521987,2013-06-18
SAMN15521984,2013-06-18
SAMN15521980,2013-05-28
SAMN15521977,2012-07-02
SAMN15521974,2012-06-22
SAMN20797335,2021-07
SAMN15562204,2020-07
SAMN15562229,2020-07
SAMN15569412,2020-07
SAMN20849360,2021-08
SAMN15640717,2020-07
SAMN15643546,2020-07
SAMN15680250,2020-07
SAMN15680232,2020-07
SAMN21170816,2021-08
SAMN15693609,2020-07
SAMN02948036,2013-08
SAMN02948037,2013-08
SAMN02948040,2013-12
SAMN02918194,2014-05
SAMN15738427,2020-07
SAMN21380470,2021-08
SAMN21386790,2021-08
SAMN21386841,2021-08
SAMN21386661,2021-08
SAMN21386690,2021-08
SAMN21386833,2021-08
SAMN21386714,2021-08
SAMN21386702,2021-08
SAMN21386695,2021-08
SAMN21386716,2021-07
SAMN21386660,2021-08
SAMN21386849,2021-08
SAMN21386742,2021-08
SAMN21386836,2021-08
SAMN21386832,2021-08
SAMN21386798,2021-08
SAMN21386722,2021-08
SAMN15758634,2014-07-21
SAMN21396261,2021-08
SAMN21396276,2021-08
SAMN21396274,2021-08
SAMN21396288,2021-08
SAMN15823604,2020-07
SAMN15831831,2015-06-16
SAMN15832135,2015-06-16
SAMN15831833,2015-06-16
SAMN15832136,2015-06-16
SAMN15831830,2015-06-16
SAMN21463000,2021-08
SAMN21462999,2021-08
SAMN21524001,2015-11-11
SAMN21524000,2014-11-28
SAMN21523999,2004-08-31
SAMN15858877,2020-08
SAMN21845695,2021-09
SAMN21845697,2021-09
SAMN21845704,2021-09
SAMN15881529,2020-08
SAMN15888941,2020-08
SAMN15888969,2020-08
SAMN15888971,2020-08
SAMN15888959,2020-08
SAMN15913806,2020-08
SAMN15913803,2020-08
SAMN15913802,2020-08
SAMN15913862,2020-08
SAMN15913842,2020-08
SAMN15913879,2020-08
SAMN15913845,2020-08
SAMN15925111,2020-08
SAMN15925110,2020-08
SAMN15925154,2020-08
SAMN16053969,2020-08
SAMN22014172,2021-09
SAMN22020357,2021-09
SAMN22021196,2021-09
SAMN16063487,2020-08
SAMN22021292,2021-09
SAMN22134417,2021-09
SAMN22134903,2021-09
SAMN22134415,2021-09
SAMN16090149,2020-09
SAMN16090336,2020-09
SAMN16094363,2020-09
SAMN16112415,2020-09
SAMN16112421,2020-09
SAMN16112430,2020-09
SAMN16112427,2020-09
SAMN16112447,2020-09
SAMN16112440,2020-09
SAMN16112459,2020-09
SAMN16119228,2020-09
SAMN16119238,2020-09
SAMN16119244,2020-09
SAMN16119241,2020-09
SAMN16122028,2020-09
SAMN22214612,2021-09
SAMN22214647,2021-09
SAMN22231038,2021-09
SAMN22231041,2021-09
SAMN22245333,2021-10
SAMN02887162,2012-10-31
SAMN02887160,2008-07-28
SAMN02887163,2012-11-05
SAMN03135735,2014-06
SAMN22308167,2021-10
SAMN16221576,2020-09
SAMN16221578,2020-09
SAMN16221584,2020-09
SAMN16221588,2020-09
SAMN16226659,2020-09
SAMN16265821,2020-09
SAMN16265828,2020-09
SAMN16265826,2020-09
SAMN16399092,2020-10
SAMN16399095,2020-09
SAMN16415665,2020-10
SAMN16415666,2020-10
SAMN16415670,2020-10
SAMN16415674,2020-10
SAMN22562143,2021-10
SAMN22562156,2021-10
SAMN22562187,2021-10
SAMN16452405,2020-10
SAMN16452446,2020-10
SAMN16452434,2020-10
SAMN16547516,2020-10
SAMN22935773,2021-10
SAMN22935806,2021-10
SAMN16564761,2015-06-16
SAMN16564827,2014-07-21
SAMN16564816,2014-07-21
SAMN16564824,2014-07-21
SAMN16564785,2014-07-21
SAMN16564805,2014-07-21
SAMN16564826,2014-07-21
SAMN16564789,2014-07-21
SAMN16564838,2014-07-21
SAMN16564814,2014-07-21
SAMN16564808,2014-07-21
SAMN23010562,2021-10
SAMN23010578,2021-10
SAMN23010613,2021-10
SAMN23072166,2021-10
SAMN23072175,2021-10
SAMN23072170,2021-10
SAMN23072171,2021-10
SAMN23072178,2021-10
SAMN23134796,2021-10
SAMN23134825,2021-11
SAMN23135587,2021-11
SAMN23135617,2021-10
SAMN08765100,2017-10
SAMN16621707,2020-10
SAMN16665009,2020-10
SAMN16694789,2020-10
SAMN16784886,2020-11
SAMN16914003,2020-11
SAMN16961268,2020-11
SAMN17071961,2020-12
SAMN17079195,2020-12
SAMN17120277,2020-12
SAMN17120275,2020-12
SAMN15933670,2020-08
SAMN15942320,2020-08
SAMN16596969,2020-10
SAMN17269171,2020-12
SAMN22549823,2021-10
SAMN02597288,2002-08
SAMN02597289,2002-09
SAMN22605048,2021-10
SAMN22605411,2021-10
SAMN23309736,2021-11
SAMN23309727,2021-11
SAMN17346921,2021-01
SAMN23390836,2012-01-01
SAMN23457688,2021-11
SAMN23470202,2021-11
SAMN23481455,2021-11
SAMN12617210,2019-08
SAMN12617208,2019-08
SAMN12617225,2019-08
SAMN12617251,2019-08
SAMN12617262,2019-08
SAMN12617245,2019-08
SAMN12628306,2017-08-02
SAMN12628292,2017-08-02
SAMN12628320,2017-08-02
SAMN12628466,2017-08-02
SAMN12628473,2017-08-02
SAMN23569782,2021-11
SAMN12637382,2017-08-02
SAMN12637410,2017-08-02
SAMN12637421,2017-08-02
SAMN12637493,2017-08-02
SAMN12637541,2017-08-02
SAMN12637872,2017-08-02
SAMN12630996,2019-08
SAMN12631001,2019-08
SAMN12630986,2019-08
SAMN23605202,2021-11
SAMN23637422,2021-11
SAMN23637423,2021-11
SAMN23706770,2021-11
SAMN23706800,2021-11
SAMN12648185,2019-08
SAMN12648198,2019-08
SAMN12658598,2019-08
SAMN12658603,2019-08
SAMN12662105,2017-08-02
SAMN12662112,2017-08-07
SAMN20192600,2018-08-27
SAMN24104969,2021-12
SAMN24104973,2021-12
SAMN12747651,2019-08
SAMN24198970,2021-12
SAMN12773249,1998-06-15
SAMN12773240,1997-07-29
SAMN12773158,1996-05-21
SAMN12773222,1997-12-23
SAMN12773157,1996-05-21
SAMN12773217,1997-05-09
SAMN12773211,1997-04-28
SAMN12773208,1997-04-28
SAMN12773190,1996-05-21
SAMN12773154,1996-05-21
SAMN12773188,1996-10-30
SAMN12773185,1996-09-12
SAMN12773184,1996-09-12
SAMN12773181,1996-08-29
SAMN12773179,1996-08-29
SAMN12773176,1996-08-29
SAMN12773174,1996-08-08
SAMN12773170,1996-08-08
SAMN12773164,1996-06-17
SAMN12773163,1996-06-17
SAMN12773162,1996-06-17
SAMN12773254,1998-06-15
SAMN24251776,2021-12
SAMN12783416,2019-09
SAMN12783422,2019-09
SAMN12783425,2019-09
SAMN12783423,2019-09
SAMN12783844,2017-11-15
SAMN24286354,2021-12
SAMN24287035,2021-12
SAMN18021385,2021-02
SAMN18075617,2021-02
SAMN24386978,2021-12
SAMN24387077,2021-12
SAMN18096516,2021-02
SAMN12860766,2018-08-01
SAMN12860810,2018-08-01
SAMN12860856,2018-07-31
SAMN12868765,2019-09
SAMN12881690,2019-09
SAMN12881700,2019-09
SAMN12881735,2019-09
SAMN12881721,2019-09
SAMN12909604,2019-09
SAMN12909625,2019-09
SAMN12913206,2019-09
SAMN12913210,2019-09
SAMN24706826,2016-09
SAMN24706829,2016-10
SAMN24706833,2016-10
SAMN24804924,2016-09
SAMN24805849,2019-05
SAMN24805837,2018-11
SAMN12995105,2019-09
SAMN12995101,2019-10
SAMN12995137,2019-10
SAMN12995119,2019-09
SAMN12995135,2019-10
SAMN03283215,2014-09
SAMN25122689,2021-12
SAMN13041642,2019-10
SAMN10068500,2018-08
SAMN10079579,2018-08
SAMN10057240,2018-08
SAMN10075663,2018-08
SAMN07673188,2017-08
SAMN13064159,2019-10
SAMN13064176,2019-10
SAMN13064172,2019-10
SAMN13064171,2019-10
SAMN25488186,2022-01
SAMN18409236,2020-04-29
SAMN13116687,2019-10
SAMN13116863,2019-10
SAMN13116859,2019-10
SAMN13116869,2019-10
SAMN13117039,2019-10
SAMN13134333,2019-10
SAMN13134336,2019-10
SAMN13134331,2019-10
SAMN18446400,2021-03
SAMN25558249,2022-01
SAMN18475347,2021-03
SAMN13160644,2019-10
SAMN25638538,2022-01
SAMN25638142,2022-01
SAMN13172491,2019-10
SAMN18528399,2020-04-29
SAMN18528480,2020-04-29
SAMN18528507,2020-04-29
SAMN13208405,2019-10
SAMN13208394,2019-10
SAMN13208409,2019-10
SAMN13208443,2019-10
SAMN13208449,2019-10
SAMN18578082,2021-03
SAMN13234404,2019-10
SAMN13234403,2019-10
SAMN13254961,2019-11
SAMN25890471,2022-01
SAMN25890491,2022-02
SAMN25941573,2022-02
SAMN13286438,2019-11
SAMN13293239,2019-11
SAMN13295249,2019-10
SAMN13315650,2019-11
SAMN18751325,2021-04
SAMN26137378,2022-02
SAMN03365775,2007-10-27
SAMN18849619,2021-04
SAMN13353890,2019-11
SAMN13353889,2019-11
SAMN18874677,2021-04
SAMN13387982,2019-11-14
SAMN13387979,2019-11-14
SAMN13387976,2019-11-14
SAMN18926398,2021-04
SAMN18987013,2021-04
SAMN19011019,2017-02-13
SAMN19011058,2019-08-16
SAMN19011054,2018-09-28
SAMN19011049,2018-09-07
SAMN19011048,2018-09-07
SAMN19011046,2018-05-10
SAMN19011045,2018-05-10
SAMN19011042,2017-09-01
SAMN19011014,2017-02-13
SAMN19011039,2017-09-01
SAMN19011037,2017-09-01
SAMN19011036,2017-07-28
SAMN19011035,2017-06-12
SAMN19011034,2017-04-17
SAMN19011025,2017-03-20
SAMN13424475,2019-11
SAMN26419985,2022-02
SAMN26419973,2022-02
SAMN26419991,2022-02
SAMN13435405,2019-11
SAMN19076311,2021-03
SAMN19076316,2021-03
SAMN19076318,2021-04
SAMN13501134,2019-11
SAMN13501139,2019-11
SAMN13501647,2019-11
SAMN13501880,2019-11
SAMN26508750,2022-03
SAMN19117276,2020-04-29
SAMN19117285,2020-04-29
SAMN19117287,2020-04-29
SAMN19117292,2020-04-29
SAMN19117393,2020-04-29
SAMN19117400,2020-04-29
SAMN19117425,2020-04-29
SAMN19117428,2020-04-29
SAMN19117460,2020-04-29
SAMN19117456,2020-04-29
SAMN19132097,2020-04-29
SAMN19132098,2020-04-29
SAMN19132092,2020-04-29
SAMN19129861,2019-10-14
SAMN19129860,2019-10-08
SAMN19129852,2019-01-30
SAMN19129851,2019-01-27
SAMN19129824,2018-09-29
SAMN19190979,2021-05
SAMN13564841,2019-12
SAMN26679908,2022-03
SAMN19241583,2020-04-29
SAMN19241210,2020-04-29
SAMN13567107,2019-12
SAMN13567106,2019-12
SAMN13567108,2019-12
SAMN26722548,2020-07-13
SAMN19288215,2021-05
SAMN26798189,2022-03
SAMN19353786,2021-05
SAMN19353789,2021-05
SAMN26855448,2022-03
SAMN26855366,2022-03
SAMN26855462,2022-03
SAMN26855443,2022-03
SAMN13701605,2019-12
SAMN13701632,2019-12
SAMN19469067,2021-05
SAMN19469059,2021-05
