name,date
SAMEA110466583,2012-01-06
SAMEA110466599,2014-03-17
SAMEA110466622,2014-06-02
SAMEA110466624,2011-04-14
SAMEA110466643,2014-04-07
SAMEA110466652,2011-01-28
SAMEA110466761,2014-03-22
SAMEA110466788,2013-02-16
SAMN03378122,2015-01
SAMN03378124,2015-01
SAMN03378125,2015-01
SAMN03378126,2015-01
SAMN03378128,2015-02
SAMN22657138,2021-10
SAMN23134809,2021-11
SAMN23605158,2021-11
SAMN26542791,2022-03
SAMN26542792,2022-03
SAMEA110466524,2012-10-24
SAMEA110466548,2012-04-03
SAMEA110466580,2012-06-19
SAMEA110466594,2011-03-26
SAMEA110466601,2011-04-04
SAMEA110466611,2014-01-15
SAMEA110466666,2011-03-19
SAMEA110466672,2011-01-29
SAMN26679735,2022-03
SAMN26679734,2022-03
SAMN26679716,2022-03
SAMN26679906,2022-03
SAMN26679925,2022-03
SAMN26679920,2022-03
SAMN26679949,2022-03
SAMN26855444,2022-03
SAMN26855370,2022-03
SAMN26977468,2022-03
SAMN26977473,2022-03
SAMEA1027725,2011-05-10
SAMEA1027718,2011-05-12
SAMEA1027650,2011-05-16
SAMEA1027664,2011-05-27
SAMEA1027670,2011-06-04
SAMN27023953,2022-03
SAMN27023975,2022-03
SAMN27278869,2022-03
SAMN27488925,2022-03
SAMN27505551,2022-04
SAMN27589188,2022-04
SAMN27642621,2022-04
SAMN27642693,2022-04
SAMN27642635,2022-04
SAMN27675060,2022-04
SAMN27740093,2022-04
SAMN27740528,2022-04
SAMN27753860,2022-04
SAMN27765489,2022-04
SAMN27992948,2022-04
SAMN28014566,2022-04
SAMN28017540,2022-04
SAMN28093616,2022-04
SAMN28194715,2022-05
SAMN28194741,2022-05
SAMN28553417,2022-05
SAMN28553410,2022-05
SAMN28553397,2022-04
SAMN28553427,2022-05
SAMN28553424,2022-05
SAMN28553429,2022-05
SAMN28577636,2022-05
SAMN28590802,2022-05
SAMN28606430,2022-05
SAMN28662188,2022-05
SAMN28843157,2022-05
SAMN28843161,2022-05
SAMN28843303,2022-05
SAMN28880999,2022-05
SAMN28880996,2022-05
SAMN28885532,2018-09-12
SAMN28885529,2018-09-03
SAMN28885527,2018-08-23
SAMN28885524,2018-08-17
SAMN28885449,2015-08-25
SAMN28885511,2018-06-11
SAMN28885510,2018-06-10
SAMN28885506,2018-05-15
SAMN28885448,2015-08-06
SAMN28885493,2017-11-16
SAMN28885490,2017-11-10
SAMN28885489,2017-10-31
SAMN28885487,2017-10-16
SAMN28885483,2017-09-27
SAMN28885471,2017-01-24
SAMN28885462,2015-11-15
SAMN28885460,2015-09-16
SAMN28885459,2015-09-04
SAMN28885535,2018-09-25
SAMN28885457,2015-10-07
SAMN28885508,2018-05-25
SAMN28885442,2013-03-17
SAMN28944856,2022-05
SAMN28968106,2022-06
SAMN29012309,2022-06
SAMN29012844,2022-06
SAMN29096729,2022-06
SAMN29180902,2022-06
SAMN29358450,2022-06
SAMN29358473,2022-06
SAMN29420765,2022-06
SAMN29492629,2022-06
SAMN29542506,2022-06
SAMN29542835,2022-06
SAMN29603397,2022-06
SAMN29604660,2022-07
SAMN29768535,2022-07
SAMN29782916,2022-07
SAMN29905406,2022-05
SAMN29921982,2022-07
SAMN29921980,2022-07
SAMN03658780,2015-04
SAMN29982419,2022-01-23
SAMN29982416,2022-01-16
SAMN29982414,2022-01-13
SAMN29982413,2022-01-12
SAMN29982411,2022-01-08
SAMN29982406,2021-12-23
SAMN29982391,2021-12-06
SAMN30000459,2022-07
SAMN30000495,2022-07
SAMN30000633,2022-07
SAMN30027745,2022-07
SAMN30067708,2022-07
SAMN30077580,2021-09-07
SAMN30077572,2021-06-18
SAMN30077569,2021-06-06
SAMN03785369,2014-09
SAMN03785372,2014-09
SAMN03785371,2014-06
SAMN30168573,2022-07
SAMN30168563,2022-07
SAMN30173682,2022-08
SAMN03840732,2011-07
SAMN30242915,2022-08
SAMN30242942,2022-08
SAMN30266317,2022-08
SAMN30393636,2022-08
SAMN30393654,2022-08
SAMN30413784,2022-08
SAMN30413787,2022-08
SAMN30480521,2022-08
SAMN30499790,2022-08
SAMN30480893,2022-08
SAMN30480529,2022-08
SAMEA1324244,2011-05-08
SAMEA1324206,2011-05-16
SAMEA1324257,2011-06-04
SAMEA1324225,2011-06-01
SAMEA1324191,2011-06-12
SAMN30547917,2022-08
SAMEA1324200,2011-05-08
SAMEA1324229,2011-05-12
SAMEA1324273,2011-05-16
SAMEA1324291,2011-05-16
SAMN30649671,2022-08
SAMN30650017,2022-08
SAMN30716950,2022-08
SAMN30728096,2022-09
SAMN30728204,2022-08
SAMN30789487,2022-09
SAMN30797831,2022-09
SAMN30797827,2022-09
SAMN30797882,2022-09
SAMN30797887,2022-09
SAMN30797974,2022-09
SAMN30797994,2022-09
SAMN30857525,2022-09
SAMN30858578,2022-09
SAMN30911371,2022-09
SAMN30911365,2022-09
SAMN30953213,2022-09
SAMN30964267,2022-09
SAMN31275134,2022-10
SAMN31289004,2022-10
SAMN31186959,2022-09
SAMN31209012,2022-09
SAMN31275136,2022-10
SAMN31275241,2022-10
SAMN31208907,2022-10
SAMN31208975,2022-10
SAMN31289043,2022-10
SAMN31152578,2022-09
SAMN31095987,2022-09
SAMN31118739,2022-09
SAMN31118752,2022-09
SAMN31301750,2022-10
SAMN31095989,2022-09
SAMN31140830,2022-09
SAMN31419957,2022-10
SAMN31419948,2022-10
SAMN31419955,2022-10
SAMN31419965,2022-10
SAMN31419966,2022-10
SAMN31419951,2022-10
SAMN31419993,2022-10
SAMN31560787,2022-10
SAMN31560781,2022-10
SAMN31576505,2022-10
SAMN31592356,2022-10
SAMN31592376,2022-10
SAMN31592372,2022-10
SAMN31611947,2022-10
SAMN31671815,2022-11
SAMN31671946,2022-10
SAMN31707307,2022-11
SAMN31707321,2022-11
SAMN31707322,2022-11
SAMN23441070,2021-11
SAMN23457677,2021-11
SAMN23341719,2021-11
SAMN31775017,2022-11
SAMN31789255,2022-11
SAMN31789579,2022-11
SAMN31801489,2022-11
SAMN31801499,2022-11
SAMN31805400,2022-11
SAMN31805399,2022-11
SAMN31805386,2022-11
SAMN31857103,2020-07-01
SAMN31865238,2022-11
SAMN31881524,2022-11
SAMN31881562,2022-11
SAMN31881561,2022-11
SAMN31885771,2022-11
SAMN31896448,2022-11
SAMN31948283,2022-11
SAMN31948487,2022-11
SAMN32008717,2022-11
SAMN32025455,2022-11
SAMN32132004,2022-12
SAMN32132021,2022-12
SAMN32145321,2022-12
SAMN32145320,2022-12
SAMN32154156,2022-12
SAMN32251752,2022-12
SAMN32251753,2022-12
SAMN32277627,2022-12
SAMN32277609,2022-12
SAMN32298706,2022-12
SAMN32298761,2022-12
SAMN32298768,2022-12
SAMN32298767,2022-12
SAMN32352407,2022-12
SAMN32352940,2022-12
SAMEA36340168,2011-11-13
SAMEA36348418,2016-04-13
SAMEA36352168,2011-03-30
SAMEA36496918,2010-02-02
SAMEA36610918,2011-03-02
SAMEA36613918,2011-02-23
SAMEA36614668,2011-04-02
SAMEA36346918,2016-04-12
SAMEA36351418,2016-04-13
SAMEA36612418,2011-03-30
SAMEA2003373,2000-02-07
SAMEA2003846,2000-02-10
SAMEA2004801,2000-02-06
SAMEA2003374,2000-02-10
SAMEA2004844,2001-04-01
SAMEA2003380,2001-05-06
SAMEA2003853,2001-05-16
SAMEA2004850,2002-02-06
SAMEA2003386,2003.0
SAMEA2004851,2002-02-19
SAMEA1972461,2002-02-13
SAMEA2003387,2002-03-07
SAMEA2004853,2002-03-10
SAMEA2003388,2002-03-08
SAMEA2003900,2002-04-04
SAMEA2004854,2002-04-04
SAMEA2003431,2002-09-01
SAMEA2003432,2003-01-19
SAMEA2003905,2003-03-02
SAMEA2004860,2003-03-11
SAMEA2004861,2003-05-18
SAMEA2003437,2004-04-04
SAMEA2003438,2004-04-13
SAMEA2003915,2004-04-19
SAMEA2003916,2004-04-15
SAMEA2003441,2004-08-12
SAMEA2003442,2006-01-22
SAMEA2003444,2006-01-29
SAMEA2164641,2008-04-01
SAMEA2003999,2012-05-01
SAMEA1968925,2012-05-01
SAMEA2004798,2000-01-23
SAMEA2003372,2000-02-13
SAMEA2004799,2003.0
SAMEA2004800,2000-02-06
SAMEA2004802,2000-02-15
SAMEA2003375,2000-02-14
SAMEA2003849,2000-02-20
SAMEA2003850,2000-04-05
SAMEA2003378,2001-02-12
SAMEA2003379,2001-04-16
SAMEA2003852,2001-04-22
SAMEA2004847,2001-10-30
SAMEA2003855,2001-12-13
SAMEA2004848,2002-01-16
SAMEA2003385,2002-01-08
SAMEA2003897,2002-02-11
SAMEA2003898,2002-02-13
SAMEA2003901,2002-04-14
SAMEA2003902,2002-08-04
SAMEA2004859,2003-03-02
SAMEA2003433,2003.0
SAMEA2003907,2003-04-16
SAMEA2003434,2003-06-01
SAMEA1966418,2004-03-07
SAMEA2003912,2004-03-24
SAMEA2003913,2004-04-04
SAMEA2003914,2004-04-14
SAMEA2004867,2004-04-13
SAMEA2003439,2004-04-13
SAMEA2003917,2006-01-19
SAMEA2003918,2006-01-01
SAMEA2004903,2006-01-24
SAMEA2164639,2008-04-01
SAMEA2164638,2008-04-01
SAMEA2164640,2008-04-01
SAMEA2164642,2008-04-01
SAMEA2164644,2008-04-01
SAMEA2003494,2012-05-01
SAMEA2004912,2012-05-01
SAMEA2003495,2012-05-01
SAMEA2003496,2012-05-01
SAMEA1971157,2012-05-01
SAMEA954629,2008-01-01
SAMEA954596,2000-01-01
SAMEA954599,2002-01-01
SAMEA954542,2006-01-01
SAMEA954825,2001-01-01
SAMEA954740,2006-01-01
SAMEA954636,1999-01-01
SAMEA954643,2003-01-01
SAMEA954640,1991-01-01
SAMEA954862,1983-01-01
SAMEA954574,2001-01-01
SAMEA954572,2002-01-01
SAMEA954860,1982-01-01
SAMEA954575,1982-01-01
SAMEA954569,2002-01-01
SAMEA954658,2001-01-01
SAMEA954577,2003-01-01
SAMEA954856,2003-01-01
SAMEA954858,2003-01-01
SAMEA954692,2002-01-01
SAMEA954568,1907.5
SAMEA954708,1947-01-01
SAMEA954850,1944-01-01
SAMEA954597,1945-01-01
SAMEA954690,1945-01-01
SAMEA954677,1973-01-01
SAMEA954679,1973-01-01
SAMEA954807,1998-01-01
SAMEA954811,1999-01-01
SAMEA954746,2003-01-01
SAMEA954727,2010-05-10
SAMEA1027665,2002-09-20
SAMEA1027679,2002-11-01
SAMEA1027684,2003-02-13
SAMEA1027722,2003-02-28
SAMEA1027733,2003-06-11
SAMEA1027690,2007-03-27
SAMEA1027654,1994-12-31
SAMEA1013835,2003.0
SAMEA1013779,2005-04-05
SAMEA1013801,2005-01-20
SAMEA1013751,2007-01-04
SAMEA1013822,2009-11-26
SAMEA1013692,2010-04-20
SAMEA110466511,2015-09-10
SAMEA110466512,2013-04-17
SAMEA110466577,2011-09-05
SAMEA110466585,2012-07-08
SAMEA110466586,2012-08-18
SAMEA110466592,2014-04-30
SAMEA110466614,2014-05-23
SAMEA110466766,2015-12-07
SAMEA110466769,2013-04-04
SAMEA110466811,2013-03-20
SAMEA110466848,2013-05-25
SAMEA1027709,2011-05-03
SAMEA1027696,2011-06-04
SAMEA4668388,2011-02-16
SAMEA2055699,2012-01-01
SAMEA2057220,2012-02-29
SAMEA2055834,2012-03-18
SAMEA2058003,2012-04-01
SAMEA2055843,2012-04-01
SAMEA2057234,2012-03-26
SAMEA2055845,2012-04-02
SAMEA2057214,2012-01-01
SAMEA2057215,2012-01-01
SAMEA2055700,2012-01-01
SAMEA2057219,2012-02-22
SAMEA2057989,2012-02-26
SAMEA2057223,2012-03-15
SAMEA2055833,2012-03-19
SAMEA2057231,2012-04-01
SAMEA2058002,2012-04-03
SAMEA2055842,2012-03-29
SAMEA2058004,2012-03-27
SAMEA2055844,2012-04-05
SAMEA2058005,2012-04-03
SAMEA2058006,2012-04-03
SAMEA2055846,2012-04-12
SAMEA1324208,2011-05-12
SAMEA1324230,2011-05-08
SAMEA1324246,2011-05-27
SAMEA7280121,2019-07-31
SAMEA7280115,2019-07-31
SAMEA7280122,2019-07-31
SAMEA36341668,2016-04-13
SAMEA36343168,2016-04-12
SAMEA36349918,2016-04
SAMEA36352918,2010-02-03
SAMEA36353668,2010-01-26
SAMEA36414418,2010-01-27
SAMEA36415168,2010-01-27
SAMEA36613168,2011-03-30
SAMEA36616168,2010-01-27
SAMEA36618418,2010-02-08
SAMEA2003845,2000-02-07
SAMEA1970977,2000-02-03
SAMEA2003847,2000-02-06
SAMEA2003848,2000-02-13
SAMEA1968332,2000-02-23
SAMEA2003376,2000-04-02
SAMEA1965448,2001-02-28
SAMEA2004846,2001-06-20
SAMEA2003381,2001-07-03
SAMEA2003854,2001-07-03
SAMEA2003382,2001-10-30
SAMEA2035203,2001-12-13
SAMEA2003383,2001-12-13
SAMEA2003895,2002-01-01
SAMEA2003384,2002-01-06
SAMEA1973282,2002-01-10
SAMEA2004849,2002-01-13
SAMEA2003896,2002-02-10
SAMEA2004852,2002-03-10
SAMEA2003899,2002-03-06
SAMEA2003429,2002-04-10
SAMEA2004855,2002-05-09
SAMEA2003430,2002-06-02
SAMEA2004856,2002-08-04
SAMEA2003903,2004-04-21
SAMEA2003904,2003-01-20
SAMEA2035204,2003-03-02
SAMEA2003906,2003-03-04
SAMEA2003908,2003-05-20
SAMEA2004864,2004-03-02
SAMEA2004865,2004-03-28
SAMEA2004868,2004-04-20
SAMEA2003440,2004-04-20
SAMEA2004899,2004-04-25
SAMEA2004901,2006-01-01
SAMEA2003443,2006-01-01
SAMEA2004902,2006-01-30
SAMEA2003988,2006-01-31
SAMEA2164635,2008-04-01
SAMEA2164636,2008-04-01
SAMEA2164637,2008-04-07
SAMEA2164643,2008-04-01
SAMEA2004000,2012-05-01
SAMEA2004913,2012-05-01
SAMEA2004001,2012-05-01
SAMEA2035205,2012-05-01
SAMEA2004002,2012-05-01
SAMEA2004914,2012-05-01
SAMEA2434362,1992-06-22
SAMEA2434363,1992-06-22
SAMEA2434380,2014-03-01
SAMEA2434381,2014-03-01
SAMEA2434384,2014-03-01
SAMEA2434385,2014-03-01
SAMEA2434387,2014-03-01
SAMEA2434371,1992-06-22
SAMEA2434372,1992-06-22
SAMEA2434378,2014-03-01
SAMEA8562845,2013-07-18
SAMEA8562840,2013-09-03
SAMEA8562868,2015-01-26
SAMEA8562889,2015-03-20
SAMEA8562859,2015-03-30
SAMEA8562888,2015-04-17
SAMEA8562904,2015-04-17
SAMEA8562874,2015-04-30
SAMEA8562877,2015-04-30
SAMEA8562898,2015-06-03
SAMEA8562857,2015-08-24
SAMEA8562887,2015-10-20
SAMEA8562905,2015-12-01
SAMEA8562886,2015-12-09
SAMEA8562927,2016-01-08
SAMEA8562918,2016-01-06
SAMEA8562920,2016-06-02
SAMEA8562922,2016-05-23
SAMEA8562996,2017-01-24
SAMEA8562972,2017-02-09
SAMEA8562984,2017-03-20
SAMEA8562989,2017-06-06
SAMEA8562934,2017-07-02
SAMEA8563006,2017-08-15
SAMEA8563007,2017-08-26
SAMEA8563003,2017-08-16
SAMEA8562964,2017-09-16
SAMEA8563005,2017-10-11
SAMEA8563015,2017-11-17
SAMEA8563011,2017-11-16
SAMEA8563018,2017-12-28
SAMEA8563085,2018-01-05
SAMEA8563098,2018-01-06
SAMEA8563110,2018-02-14
SAMEA8563055,2018-02-14
SAMEA8563042,2018-02-14
SAMEA8563039,2018-02-22
SAMEA8563030,2018-03-02
SAMEA8563111,2018-03-26
SAMEA8563045,2018-03-25
SAMEA8563124,2018-05-02
SAMEA8563121,2018-06-04
SAMEA8563127,2018-06-10
SAMEA8563126,2018-07-06
SAMEA8563118,2018-08-14
SAMEA8563116,2018-08-13
SAMEA8563078,2018-08-21
SAMEA8563119,2018-09-12
SAMEA8563088,2018-09-10
SAMEA8563038,2018-09-25
SAMEA8563100,2018-09-21
SAMEA8563028,2018-10-14
SAMEA8563086,2018-10-15
SAMEA8563052,2018-11-23
SAMEA8563149,2019-01-02
SAMEA8563167,2019-01-21
SAMEA8563164,2019-02-04
SAMEA8563209,2019-03-12
SAMEA8563202,2019-03-19
SAMEA8563166,2019-04-05
SAMEA8563181,2019-07-23
SAMEA8563200,2019-08-29
SAMEA2445685,2008-03-26
SAMEA2445763,2014-02-26
SAMEA2445771,2013-09-12
SAMEA8903706,2010-04-27
SAMEA8903783,2009-01-19
SAMEA8903784,2009-01-27
SAMEA8903802,2009-06-16
SAMEA8903817,2010-06-18
SAMEA8903819,2010-07-18
SAMEA8903820,2010-07-24
SAMEA8903826,2010-08-30
SAMEA8903827,2010-08-30
SAMEA8903830,2010-09-07
SAMEA8903837,2010-10-08
SAMEA8903866,2011-02-01
SAMEA2434360,1992-06-22
SAMEA2434361,1992-06-22
SAMEA2434364,1992-06-22
SAMEA2434365,1992-06-22
SAMEA2434367,1992-06-22
SAMEA2434379,2014-03-01
SAMEA2434383,2014-03-01
SAMEA2434375,2014-03-01
SAMEA2434376,2014-03-01
SAMEA2434377,2014-03-01
SAMEA8562843,2013-06-20
SAMEA8562855,2014-08-20
SAMEA8562852,2014-08-25
SAMEA8562872,2015-02-13
SAMEA8562884,2015-02-19
SAMEA8562891,2015-02-20
SAMEA8562890,2015-03-11
SAMEA8562909,2015-03-28
SAMEA8562893,2015-04-18
SAMEA8562873,2015-04-27
SAMEA8562897,2015-05-06
SAMEA8562878,2015-05-14
SAMEA8562880,2015-07-14
SAMEA8562870,2015-08-19
SAMEA8562864,2015-09-06
SAMEA8562867,2015-09-07
SAMEA8562879,2015-10-29
SAMEA8562885,2015-11-04
SAMEA8562915,2016-01-20
SAMEA8562914,2016-03-03
SAMEA8562960,2016-12-23
SAMEA8562991,2017-03-21
SAMEA8562962,2017-04-06
SAMEA8562970,2017-05-22
SAMEA8562997,2017-09-01
SAMEA8562937,2017-09-18
SAMEA8563013,2017-10-14
SAMEA8562948,2017-10-29
SAMEA8562983,2017-10-18
SAMEA8562955,2017-11-20
SAMEA8562930,2017-11-30
SAMEA8563113,2017-12-20
SAMEA8563037,2018-03-27
SAMEA8563019,2018-05-18
SAMEA8563128,2018-05-15
SAMEA8563059,2018-05-26
SAMEA8563117,2018-06-11
SAMEA8563123,2018-06-15
SAMEA8563133,2018-06-09
SAMEA8563125,2018-06-28
SAMEA8563115,2018-07-30
SAMEA8563056,2018-08-04
SAMEA8563053,2018-08-23
SAMEA8563084,2018-08-30
SAMEA8563022,2018-08-29
SAMEA8563080,2018-09-04
SAMEA8563051,2018-10-17
SAMEA8563031,2018-10-12
SAMEA8563063,2018-10-22
SAMEA8563175,2019-04-09
SAMEA8563152,2019-04-08
SAMEA8563165,2019-04-29
SAMEA8563214,2019-07-17
SAMEA8563213,2019-08-19
SAMEA8563211,2019-10-02
SAMEA8563145,2019-10-02
SAMEA2445699,2008-08-17
SAMEA2445722,2010-06-12
SAMN12673065,2019-08
SAMEA8900882,2008-03-10
SAMEA8900921,2009-01-16
SAMEA8900115,2010-07-05
SAMEA8900306,2008-04-03
SAMEA8900152,2008-05-14
SAMEA8900900,2008-04-23
SAMEA8900889,2008-03-26
SAMEA8900875,2008-04-04
SAMEA8900886,2008-05-12
SAMEA8899753,2008-02-06
SAMEA8899763,2008-03-28
SAMEA8899769,2008-05-07
SAMEA8901039,2008-07-14
SAMEA8899775,2008-07-03
SAMEA8899783,2008-08-07
SAMEA8901050,2008-05-06
SAMEA8900352,2008-05-05
SAMEA8900362,2008-05-12
SAMEA8900378,2008-05-25
SAMEA8900427,2008-07-04
SAMEA8900446,2008-08-18
SAMEA8900449,2008-08-24
SAMEA8900456,2008-09-17
SAMEA8899797,2008-11-06
SAMEA8900920,2008-10-29
SAMEA8900928,2009-01-23
SAMEA8900931,2009-01-31
SAMEA8900546,2009-03-30
SAMEA8900564,2009-04-16
SAMEA8900568,2009-04-21
SAMEA8900570,2009-04-21
SAMEA8900573,2009-04-22
SAMEA8900594,2009-05-20
SAMEA8900618,2009-06-27
SAMEA8900647,2009-09-01
SAMEA8900701,2009-12-20
SAMEA8899835,2009-07-11
SAMEA8900089,2010-02-11
SAMEA8900093,2010-02-22
SAMEA8899978,2010-01-29
SAMEA8900734,2010-04-13
SAMEA8900755,2010-05-03
SAMEA8900208,2010-01-26
SAMEA8899945,2010-08-23
SAMEA8900118,2010-06-03
SAMEA8900973,2010-04-01
SAMEA8900987,2010-05-31
SAMEA8900814,2010-07-04
SAMEA8900817,2010-07-12
SAMEA8900237,2010-09-11
SAMEA8900079,2009-10-29
SAMEA8903714,2010-08-24
SAMEA8903733,2010-11-06
SAMEA8903739,2008-04-22
SAMEA8903762,2008-09-17
SAMEA8903838,2010-10-12
SAMN12717775,2019-08
SAMN12717748,2019-08
SAMN12909631,2019-09
SAMN13022779,2019-10
SAMN13673621,2019-12
SAMN13696351,2019-12
SAMN14544785,2020-03
SAMN14544800,2020-03
SAMEA2057983,2012-01-01
SAMEA2057984,2012-01-01
SAMEA2057216,2012-01-01
SAMEA2057217,2012-02-01
SAMEA2057987,2012-02-01
SAMEA2055828,2012-02-29
SAMEA2057990,2012-02-22
SAMEA2055829,2012-02-26
SAMEA2057991,2012-03-12
SAMEA2055831,2012-03-13
SAMEA2057992,2012-03-11
SAMEA1968407,2012-03-20
SAMEA2057994,2012-03-20
SAMEA2057224,2012-03-21
SAMEA2057232,2012-03-29
SAMEA2057233,2012-04-05
SAMEA2057336,2012-04-01
SAMEA2055849,2012-04-22
SAMEA3345015,2014-01-16
SAMEA3345018,2014-03-13
SAMEA3345024,2014-02-14
SAMEA3345027,2014-02-26
SAMEA3345034,2014-03-06
SAMEA3345108,2014-02-06
SAMEA3345109,2014-03-06
SAMEA3345037,2014-02-06
SAMEA3345038,2014-03-16
SAMEA3345040,2014-02-13
SAMEA3345046,2014-03-19
SAMEA3345049,2014-03-03
SAMEA3345051,2014-03-08
SAMEA3345060,2013-12-06
SAMEA3345061,2013-11-29
SAMEA3345063,2013-12-10
SAMEA3345064,2013-12-21
SAMEA3345067,2013-12-14
SAMEA3345073,2014-01-20
SAMEA3345074,2014-01-25
SAMEA3345078,2014-02-10
SAMEA3345081,2014-02-18
SAMEA3345082,2014-02-17
SAMEA3345086,2014-03-08
SAMEA3345087,2014-03-08
SAMEA3345089,2014-03-17
SAMEA3345091,2014-04-04
SAMEA3345094,2014-05-24
SAMEA3345098,2014-06-02
SAMEA3345101,2014-07-04
SAMEA3345103,2014-07-09
SAMN15300361,2018-02
SAMN15300354,2017-12
SAMN15300348,2017-10
SAMN15300350,2017-10
SAMN15300345,2017-08
SAMN15300349,2017-10
SAMN15300359,2018-02
SAMN15300347,2017-08
SAMN15437744,2018-06
SAMN15569460,2020-07
SAMN15575942,2020-07
SAMN15832925,2020-08
SAMN15894927,2020-08
SAMN15933636,2020-08
SAMN12610444,2019-08
SAMN12628568,2019-08
SAMN16272382,2020-09
SAMN12658592,2019-08
SAMN16293280,2020-09
SAMN12637340,2019-08
SAMN12637371,2019-08
SAMN12637352,2019-08
SAMN12662456,2019-08
SAMN12662461,2019-08
SAMN12662491,2019-08
SAMN12662477,2019-08
SAMN12669471,2019-08
SAMN16363731,2019-12
SAMN16363871,2020-08
SAMN16363931,2020-04
