name,date
SAMEA112330407,2022-01-01
SAMEA112330447,2022-01-01
SAMEA112330474,2022-01-01
SAMEA112330481,2022-01-01
SAMEA112330495,2022-01-01
SAMN28105697,2017-08-02
SAMEA112356747,2019-03-11
SAMEA112356745,2019-03-07
SAMEA112356746,2019-04-15
SAMEA112330419,2022-01-01
SAMEA112330425,2022-01-01
SAMEA112330451,2022-01-01
SAMEA112330467,2022-01-01
SAMN28173988,2019-05-06
SAMN28174099,2019-11-13
SAMN28174028,2017-02-03
SAMN28174062,2018-03-15
SAMN28174092,2020-02-13
SAMN28174008,2016-11-06
SAMN28527159,2015-02-27
SAMN28577626,2022-05
SAMN28606099,2021-12-08
SAMN28592034,2017-09-05
SAMN28158740,2017-08-02
SAMN28592668,2017-09-03
SAMN28613876,2017-09-25
SAMN28743152,2019-04-29
SAMN28743340,2019-06-20
SAMN28743133,2019-04-27
SAMN28743498,2019-08-13
SAMN28743416,2019-07-21
SAMN28743414,2019-07-14
SAMN28743281,2019-06-07
SAMN28743605,2019-09-21
SAMN28743502,2019-08-14
SAMN28743499,2019-08-12
SAMN28743134,2019-04-24
SAMN28743428,2019-07-28
SAMN28743382,2019-07-10
SAMN28743375,2019-07-15
SAMN28743363,2019-07-02
SAMN28743362,2019-07-02
SAMN28743261,2019-05-25
SAMN28743260,2019-05-23
SAMN28743216,2019-05-20
SAMN28743541,2019-08-26
SAMN28743537,2019-08-30
SAMN28743154,2019-04-30
SAMN28743240,2019-06-02
SAMN28743676,2019-10-08
SAMN28743648,2019-09-30
SAMN28743568,2019-09-05
SAMN28743566,2019-09-04
SAMN28743562,2019-09-03
SAMN28743532,2019-09-01
SAMN28743530,2019-08-27
SAMN28743528,2019-08-28
SAMN28743522,2019-08-22
SAMN28743521,2019-08-25
SAMN28744095,2019-10-07
SAMN28744018,2018-10-22
SAMN28744009,2018-10-08
SAMN28744007,2018-10-07
SAMN28743847,2018-08-05
SAMN28743846,2018-08-05
SAMN28743845,2018-08-02
SAMN28743843,2018-07-28
SAMN28744541,2019-03-05
SAMN28744327,2019-12-09
SAMN28744317,2019-12-09
SAMN28744314,2019-12-14
SAMN28743966,2018-01-22
SAMN28744581,2019-03-26
SAMN28744361,2018-12-15
SAMN28743796,2018-07-21
SAMN28744190,2019-11-06
SAMN28744166,2019-10-31
SAMN28743998,2018-09-21
SAMN28743931,2018-01-29
SAMN28743923,2018-09-06
SAMN28743918,2018-09-02
SAMN28744674,2019-04-18
SAMN28743763,2018-07-07
SAMN28744475,2019-02-12
SAMN28743687,2018-06-27
SAMN28744123,2019-10-12
SAMN28744051,2018-11-02
SAMN28743978,2018-09-22
SAMN28743901,2018-08-23
SAMN28743902,2018-08-27
SAMN28744563,2019-03-17
SAMN28744426,2019-02-06
SAMN28687698,2006-10-09
SAMN28687684,2006-10-04
SAMN28687675,2006-09-27
SAMN28687622,2006-08-23
SAMN28687612,2006-08-16
SAMN28687610,2006-08-18
SAMN28687596,2006-08-06
SAMN28687656,2006-09-21
SAMN28687516,2006-06-30
SAMEA112819923,2020-11-23
SAMEA112819924,2020-11-23
SAMEA112819926,2020-11-23
SAMEA112824906,2021-08-16
SAMEA112824956,2021-09-06
SAMEA112825029,2021-11-01
SAMEA112825090,2022-01-19
SAMEA112825043,2021-11-15
SAMN28668528,2020-06-14
SAMN28668338,2020-01-20
SAMN28668239,2019-12-24
SAMN28669190,2018-06-11
SAMN28669188,2018-06-11
SAMN28669149,2018-05-10
SAMN28669098,2018-04-17
SAMN28668987,2018-02-13
SAMN28668298,2020-01-07
SAMN28668920,2018-11-21
SAMN28668907,2018-11-17
SAMN28668870,2018-11-10
SAMN28668867,2018-11-05
SAMN28668656,2020-11-26
SAMN28668416,2020-01-25
SAMN28668414,2020-01-23
SAMN28668413,2019-07-28
SAMN28668411,2019-10-27
SAMN28668408,2019-10-03
SAMN28668403,2019-05-14
SAMN28668402,2019-01-13
SAMN28668397,2019-03-02
SAMN28668399,2019-03-31
SAMN28668396,2020-01-08
SAMN28668393,2019-02-09
SAMN28668245,2019-12-23
SAMN28668388,2019-12-12
SAMN28668386,2019-11-21
SAMN28669003,2018-02-27
SAMN28668304,2020-01-10
SAMN28668965,2018-12-03
SAMN28668284,2020-01-05
SAMN28669034,2018-03-14
SAMN28668300,2020-01-09
SAMN28668299,2020-01-09
SAMN28668653,2020-11-24
SAMN28668641,2020-11-27
SAMN28668568,2020-07-09
SAMN28668254,2019-12-25
SAMN28668385,2019-07-31
SAMN28668380,2019-01-20
SAMN28668383,2019-07-16
SAMN28668378,2019-07-01
SAMN28669211,2018-06-13
SAMN28669062,2018-03-24
SAMN28669048,2018-03-30
SAMN28669044,2018-03-28
SAMN28668945,2018-01-30
SAMN28668820,2021-05-07
SAMEA112819922,2020-11-23
SAMEA112819925,2020-11-23
SAMN27524593,2014-07-31
SAMN27524610,2015-07-31
SAMN27524654,2016-07-31
SAMN27524652,2016-07-31
SAMN27524646,2016-07-31
SAMN27524611,2015-07-31
SAMN27524631,2014-07-31
SAMN27524622,2015-07-31
SAMN27524605,2014-07-31
SAMN27524624,2015-07-31
SAMN27524648,2016-07-31
SAMN27524656,2016-07-31
SAMN27524595,2014-07-31
SAMN27524643,2016-07-31
SAMN27524616,2015-07-31
SAMN27524618,2015-07-31
SAMEA112824901,2020-07-06
SAMEA112824911,2021-08-16
SAMEA112824981,2021-09-20
SAMEA112825036,2021-11-15
SAMEA112825046,2021-11-15
SAMEA112825054,2021-11-15
SAMEA112825064,2021-12-01
SAMEA112825067,2021-12-01
SAMEA112824995,2021-10-11
SAMEA112878188,2023-01-22
SAMN26895971,2016-10-04
SAMN26895989,2016-10-04
SAMN26895990,2016-10-04
SAMN26896019,2016-10-05
SAMN26896024,2016-10-12
SAMN26895942,2016-09-21
SAMN26896043,2016-10-17
SAMN29005781,2017-06-23
SAMN29005693,2015-11-23
SAMN29005796,2017-07-28
SAMN29005793,2017-07-20
SAMEA112953621,2019-09
SAMEA112953657,2020-02
SAMN29096728,2022-06
SAMN29209734,2022-03
SAMN29642050,2010-06-10
SAMN29642152,2018-06-16
SAMN29642084,2015-05-08
SAMN29642075,2015-02-03
SAMN29642132,2018-02-26
SAMN29642104,2015-09-28
SAMN29642102,2015-09-13
SAMN29642097,2015-08-22
SAMN29768489,2022-07
SAMN30033239,2022-01-07
SAMN27524839,2016-07-31
SAMN27524886,2017-07-31
SAMN27524885,2017-07-31
SAMN27524859,2016-07-31
SAMN27525059,2016-07-31
SAMN27524896,2017-07-31
SAMN27524834,2016-07-31
SAMN27524830,2015-07-31
SAMN27524826,2015-07-31
SAMN27524820,2015-07-31
SAMN27524813,2015-07-31
SAMN27524843,2016-07-31
SAMN27524814,2015-07-31
SAMN27524858,2016-07-31
SAMN27524788,2014-07-31
SAMN27524833,2015-07-31
SAMN27524875,2017-07-31
SAMN27524894,2017-07-31
SAMN27524864,2017-07-31
SAMN27524879,2017-07-31
SAMN27524786,2014-07-31
SAMN27524853,2016-07-31
SAMN27524802,2014-07-31
SAMN27524877,2017-07-31
SAMN30713545,2022-05-24
SAMN30861846,2021-03-01
SAMN26305029,2019-11-04
SAMN26308801,2019-11-26
SAMN26304575,2019-11-26
SAMN26304537,2019-11-24
SAMN26304574,2019-11-23
SAMN26304399,2019-10-04
SAMN26308472,2019-11-10
SAMN26308470,2019-10-21
SAMN26308783,2019-10-31
SAMN26308823,2020-01-24
SAMN26304496,2019-11-18
SAMN26308821,2020-01-15
SAMN26304753,2019-11-15
SAMN26308807,2019-12-09
SAMN26308475,2019-12-10
SAMN26304551,2019-12-08
SAMN26308819,2020-01-02
SAMN26308473,2019-11-13
SAMN26304560,2019-11-14
SAMN26304412,2020-02-07
SAMN26308466,2020-01-15
SAMN26304603,2020-01-24
SAMN26304930,2020-01-23
SAMN26304552,2020-02-20
SAMN26308828,2020-02-15
SAMN26308834,2020-02-12
SAMN26304623,2020-01-31
SAMN26304414,2020-04-14
SAMN26308879,2020-03-12
SAMN26308841,2020-03-02
SAMN26304413,2020-03-11
SAMN26305028,2020-04-15
SAMN26308837,2020-02-18
SAMN26305019,2020-05-20
SAMN26304553,2020-05-09
SAMN26304907,2020-04-07
SAMN26304415,2020-06-22
SAMN26304909,2020-06-18
SAMN26308855,2020-04-24
SAMN26308777,2020-06-18
SAMN26308864,2020-06-12
SAMN26308486,2020-06-08
SAMN26308779,2020-06-06
SAMN26308861,2020-05-21
SAMN26305183,2020-07-02
SAMN26308775,2020-08-18
SAMN26308884,2020-08-16
SAMN26308881,2020-07-29
SAMN26308772,2020-07-28
SAMN26308877,2020-07-19
SAMN26308876,2020-07-18
SAMN26305032,2020-07-17
SAMN26308771,2020-07-14
SAMN26308875,2020-07-16
SAMN26308495,2020-08-24
SAMN26308494,2020-08-21
SAMN26305087,2020-07-27
SAMN26304569,2020-08-17
SAMN26308846,2020-08-02
SAMN26308776,2020-09-24
SAMN26308499,2020-09-08
SAMN26308891,2020-09-14
SAMN26308747,2020-08-25
SAMN26308763,2020-09-21
SAMN26308887,2020-08-27
SAMN26308498,2020-09-02
SAMEA3920429,2010-12-10
SAMN31284800,2021-11-15
SAMN31284784,2022-02-07
SAMN31284779,2021-12-13
SAMN31284753,2022-02-21
SAMN31284752,2022-02-07
SAMN31284751,2022-01-24
SAMN31284844,2021-11-29
SAMN31284839,2021-09-20
SAMN31289036,2022-10
SAMN31289041,2022-10
SAMN31327295,2012-10-16
SAMN31350268,2019-10-01
SAMN31350264,2019-09-30
SAMN31350263,2019-09-30
SAMN31350261,2019-10-03
SAMN31350248,2019-09-27
SAMN31350155,2019-09-26
SAMN31350152,2019-09-11
SAMN31350140,2019-09-11
SAMN31350139,2019-09-16
SAMN31350095,2019-06-12
SAMN31350094,2019-06-12
SAMN31350074,2019-06-12
SAMN31349977,2019-04-19
SAMN31349976,2019-04-19
SAMN31349972,2019-10-16
SAMN31349812,2019-06-03
SAMN31349963,2019-10-16
SAMN31349920,2019-08-19
SAMN31349919,2019-08-19
SAMN31349917,2019-08-19
SAMN31349916,2019-08-19
SAMN31349912,2019-08-12
SAMN31349908,2019-08-12
SAMN31349905,2019-08-05
SAMN31349806,2019-05-20
SAMN31349903,2019-08-05
SAMN31350326,2019-06-04
SAMN31350325,2019-06-03
SAMN31349836,2019-06-24
SAMN31350199,2019-10-09
SAMN31350198,2019-10-08
SAMN31349799,2019-05-13
SAMN31350194,2019-08-02
SAMN31350188,2019-09-23
SAMN31350186,2019-09-23
SAMN31350065,2019-06-12
SAMN31350058,2019-04-19
SAMN31350056,2019-04-19
SAMN31350050,2019-04-19
SAMN31350039,2019-04-19
SAMN31350026,2019-04-19
SAMN31350021,2019-04-19
SAMN31350020,2019-04-19
SAMN31350019,2019-04-19
SAMN31350018,2019-04-19
SAMN31349951,2019-10-07
SAMN31349948,2019-09-30
SAMN31349945,2019-09-30
SAMN31349944,2019-09-23
SAMN31349942,2019-09-23
SAMN31349938,2019-09-16
SAMN31349935,2019-09-16
SAMN31349934,2019-09-16
SAMN31349931,2019-09-09
SAMN31350343,2019-08-14
SAMN31350342,2019-08-13
SAMN31350338,2019-06-28
SAMN31349839,2019-07-01
SAMN31350232,2019-09-23
SAMN31350229,2019-09-20
SAMN31350224,2019-09-16
SAMN31350214,2019-09-12
SAMN31349889,2019-08-26
SAMN31349886,2019-08-19
SAMN31349884,2019-08-19
SAMN31349877,2019-08-19
SAMN31349876,2019-08-12
SAMN31349872,2019-08-12
SAMN31349868,2019-08-05
SAMN31350296,2019-05-15
SAMN31350289,2019-10-09
SAMN31350285,2019-10-08
SAMN31350282,2019-10-07
SAMN31350278,2019-10-07
SAMN31350180,2019-09-17
SAMN31350177,2019-09-24
SAMN31350169,2019-09-30
SAMN31350164,2019-09-17
SAMN31350123,2019-10-01
SAMN31350114,2019-06-12
SAMN31350110,2019-06-12
SAMN31350109,2019-06-12
SAMN31350104,2019-06-12
SAMN31350103,2019-06-12
SAMN31349996,2019-04-19
SAMN31349987,2019-04-19
SAMN31349984,2019-04-19
SAMN31349867,2019-08-05
SAMN31349861,2019-08-05
SAMN31349855,2019-07-29
SAMN31592346,2020-03-21
SAMN31592341,2020-01-08
SAMN31592337,2019-11-23
SAMN31592304,2019-05-16
SAMN31670838,2022-10-14
SAMN32058060,2022-09-01
SAMN31988383,2020-10-15
SAMN31988363,2020-09-08
SAMN31988374,2020-09-08
SAMN31988424,2019-09-10
SAMN31988416,2019-08-19
SAMN31988366,2020-10-23
SAMN31988465,2019-08-27
SAMN31988464,2019-08-27
SAMEA4544727,2014-11
SAMN30113614,2021-09-09
SAMD00126365,2016-07-29
SAMD00126366,2016-08-08
SAMD00126369,2016-08-23
SAMD00126370,2016-09-06
SAMD00126373,2016-09-12
SAMD00126375,2016-10-07
SAMD00126380,2016-10-21
SAMD00126385,2016-10-24
SAMD00126399,2017-01-12
SAMD00126403,2017-01-17
SAMD00126407,2017-01-24
SAMD00126408,2017-01-24
SAMD00126411,2017-01-31
SAMD00126420,2017-02-10
SAMD00126427,2017-03-17
SAMD00126433,2017-03-22
SAMD00126439,2017-03-24
SAMD00126441,2017-03-24
SAMD00126445,2017-03-28
SAMD00126454,2017-04-05
SAMD00126456,2017-04-05
SAMD00126470,2016-05-24
SAMD00126474,2016-07-29
SAMD00126496,2016-11-04
SAMD00126497,2016-11-04
SAMD00126506,2016-12-15
SAMD00126531,2017-01-24
SAMD00126537,2017-01-31
SAMD00126539,2017-02-01
SAMD00126540,2017-02-03
SAMD00126545,2017-02-10
SAMD00126556,2017-02-24
SAMD00126567,2017-03-17
SAMD00126570,2017-03-22
SAMD00126573,2017-03-22
SAMD00126582,2017-03-31
SAMD00126583,2017-03-31
SAMD00126592,2017-04-05
SAMD00126599,2017-04-11
SAMD00186871,2015-12-01
SAMD00194535,2018-08-06
SAMD00196003,2018-06-04
SAMD00220515,2017-08-30
SAMD00492890,2021-12-08
SAMD00492904,2021-12-08
SAMD00497405,2019-08-12
SAMD00497467,2019-08-11
SAMD00497538,2019-07-15
SAMD00497641,2019-04-06
SAMD00497663,2019-06-06
SAMD00497664,2019-06-18
SAMD00497806,2019-07-02
SAMD00497982,2019-06-24
SAMD00498039,2019-09-11
SAMD00498567,2019-07-29
SAMD00498921,2020-01-15
SAMD00499002,2020-02-17
SAMD00499030,2020-02-04
SAMD00499298,2019-12-10
SAMD00499636,2019-05-22
SAMD00499640,2019-06-11
SAMD00499643,2019-06-30
SAMD00499646,2019-07-23
SAMD00499970,2019-09-10
SAMD00500226,2019-10-24
SAMD00500261,2020-05-23
SAMD00500377,2020-07-31
SAMD00500457,2020-01-29
SAMD00500581,2019-01-26
SAMD00500711,2019-06-14
SAMD00501080,2019-04-06
SAMD00501131,2019-06-14
SAMD00501132,2019-06-14
SAMD00501211,2019-06-01
SAMD00501214,2019-06-05
SAMD00501559,2019-04-18
SAMD00501762,2019-06-10
SAMD00501763,2019-06-24
SAMD00501766,2019-07-05
SAMD00501831,2019-08-09
SAMD00502013,2019-06-28
SAMD00502098,2020-01-10
SAMD00502102,2020-03-02
SAMD00502315,2019-07-24
SAMD00502316,2019-11-16
SAMEA4699313,2015-04-22
SAMEA4699315,2013-03-19
SAMEA111503414,2020-03-11
SAMEA111503488,2020-08-08
SAMEA111505330,2020-08-18
SAMEA111505351,2020-09-09
SAMEA111505436,2020-11-02
SAMEA111505545,2020-11-03
SAMEA111505582,2020-11-17
SAMEA111505592,2020-11-18
SAMEA111505628,2020-11-22
SAMEA111505663,2020-11-27
SAMEA111505937,2020-03-03
SAMEA111505940,2020-03-04
SAMEA111506041,2020-08-01
SAMEA111506214,2020-11-24
SAMEA111506205,2020-03-07
SAMEA111506219,2020-12-14
SAMEA111506224,2020-12-20
SAMEA111506286,2020-11-18
SAMEA111506287,2020-11-18
SAMEA111503361,2020-03-09
SAMEA111504586,2020-03-11
SAMEA111504639,2020-05-20
SAMEA111504693,2020-05-07
SAMEA111504725,2020-05-21
SAMEA111504883,2020-03-10
SAMEA111504884,2020-03-11
SAMEA111504968,2020-11-07
SAMEA111505110,2021-03-22
SAMEA4699314,2014-07-22
SAMEA111503584,2020-10-10
SAMEA111503365,2020-06-18
SAMEA111503366,2020-06-24
SAMEA111504080,2020-03-02
SAMEA111504140,2020-04-07
SAMEA6658639,2016-04-06
SAMEA112330348,2022-01-01
SAMEA112330383,2022-01-01
SAMEA112330387,2022-01-01
SAMEA112330403,2022-01-01
SAMEA112330410,2022-01-01
SAMEA112330418,2022-01-01
SAMEA112330426,2022-01-01
SAMEA112330450,2022-01-01
SAMEA5226278,2014-08-01
SAMEA5553670,2012-01-30
SAMEA112824939,2021-08-23
SAMEA112825027,2021-11-01
SAMEA112825101,2022-01-19
SAMEA5611531,2015-09-21
SAMEA112957330,2020-04
SAMEA113400289,2014-07
SAMEA5610902,2016-01-25
SAMEA5611234,2016-05-16
SAMEA5611663,2015-11-02
SAMEA5587313,2014-03-31
SAMEA5587319,2014-10-06
SAMEA5587328,2014-07-28
SAMEA5983632,2018-05-01
SAMEA5983633,2018-05-01
SAMEA5587317,2015-08-03
SAMEA5587323,2016-04-25
SAMEA5587334,2016-06-16
SAMEA5587335,2015-12-21
SAMEA5934616,2013-07-31
SAMEA6658705,2016-10-19
SAMEA6797004,2017-02-13
SAMEA6797010,2016-12-15
SAMEA6797014,2017-02-08
SAMEA6797019,2017-04-13
SAMEA6797003,2016-12-14
SAMEA6797005,2017-04-03
SAMEA6797008,2017-02-08
SAMEA6797011,2016-12-15
SAMEA6797015,2017-04-05
SAMEA6797016,2016-12-18
SAMEA6797017,2016-12-18
SAMEA6788293,2019-04
SAMEA7160402,2014-05-20
SAMEA7160407,2013-02-19
SAMEA7160408,2015-07-22
SAMEA7160411,2015-01-13
SAMEA7160440,2013-09-23
SAMEA7160450,2013-08-08
SAMEA7160465,2012-04-04
SAMEA7160469,2014-03-04
SAMEA7160472,2014-11-29
